Xに溺れる,95.80000000000000000000
Xが沸騰する,91.40000000000000000000
Xに沈む,89.20000000000000000000
Xが渦巻く,87.70000000000000000000
Xがこぼれる,85.90000000000000000000
Xが淀む,85.90000000000000000000
Xが滴る,85.50000000000000000000
Xを飲む,85.30000000000000000000
Xが濁る,84.90000000000000000000
Xを啜る,84.60000000000000000000
Xに漬かる,83.90000000000000000000
Xが湧く,83.50000000000000000000
Xを浴びせる,83.50000000000000000000
Xが滲む,83.40000000000000000000
Xですすぐ,82.50000000000000000000
Xが澄む,82.40000000000000000000
Xを搾り出す,82.20000000000000000000
Xに浸る,81.30000000000000000000
Xがしみる,81.00000000000000000000
Xに浸す,80.90000000000000000000
Xを垂らす,80.60000000000000000000
Xがほとばしる,80.6000000000000000
Xを注ぐ,80.20000000000000000000
Xが満ちる,79.50000000000000000000
Xが溢れる,79.30000000000000000000
Xが流れ出る,78.70000000000000000000
Xに浮く,78.20000000000000000000
Xを撒き散らす,78.10000000000000000000
Xが流れる,77.20000000000000000000
Xが溜まる,75.70000000000000000000
Xが漏れる,75.20000000000000000000
Xを撒く,72.10000000000000000000
Xをかける,65.00000000000000000000
Xを汲み取る,64.70000000000000000000
